lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.47875354107648727,0.4164305949008499,21.38888888888889,5.954819606269352,7.806863854603048,0.0906515580736544,0.28895184135977336,353,0.3333333333333333,0.28895184135977336,1
0.4387755102040816,0.4523809523809524,20.0,11.847995611072786,7.9222628797025685,0.09863945578231292,0.18027210884353742,294,0.5625,0.18027210884353742,0
0.5434782608695652,0.48757763975155277,18.736842105263158,8.174685606464811,7.866508388984933,0.10869565217391304,0.2453416149068323,322,0.42105263157894735,0.2453416149068323,1
0.5735294117647058,0.43907563025210083,20.96153846153846,16.123276936516273,8.472295695950011,0.19117647058823528,0.3235294117647059,476,0.19230769230769232,0.3235294117647059,0
0.4611872146118721,0.4977168949771689,13.210526315789474,4.502384717462993,7.4278248579957085,0.1598173515981735,0.1004566210045662,219,1.0,0.1004566210045662,0
0.5349794238683128,0.5925925925925926,24.09090909090909,8.490149858989485,7.639551979462629,0.09876543209876543,0.18518518518518517,243,0.36363636363636365,0.18518518518518517,0
0.4954954954954955,0.5180180180180181,20.583333333333332,7.910523932641181,7.547506523022099,0.10810810810810811,0.1981981981981982,222,0.16666666666666666,0.1981981981981982,0
0.5425790754257908,0.5158150851581509,15.862068965517242,10.254432642658978,8.457240946485985,0.1873479318734793,0.20194647201946472,411,0.2413793103448276,0.20194647201946472,0
0.425,0.475,19.22222222222222,11.35074914588634,6.858932186727756,0.1,0.15,160,0.1111111111111111,0.15,0
0.4946524064171123,0.41711229946524064,20.0,8.64649667564296,7.973773945375135,0.11764705882352941,0.28609625668449196,374,0.47619047619047616,0.28609625668449196,1
0.5266457680250783,0.4890282131661442,20.5,6.002314368456369,7.91323662118687,0.19435736677115986,0.2727272727272727,319,0.5,0.2727272727272727,1
0.5769230769230769,0.5256410256410257,21.833333333333332,5.654398484562458,7.7272690089391585,0.1282051282051282,0.26495726495726496,234,0.3333333333333333,0.26495726495726496,1
0.4900662251655629,0.4337748344370861,21.0,7.874007874011811,7.760767987126163,0.11589403973509933,0.2185430463576159,302,0.5,0.2185430463576159,1
0.423728813559322,0.4542372881355932,23.428571428571427,5.564097741185843,7.885250254189786,0.11864406779661017,0.19322033898305085,295,0.35714285714285715,0.19322033898305085,1
